entry_time,exit_time,symbol,direction,quantity,entry_price,exit_price,pnl,exit_reason,commission,slippage
2023-05-04 09:30:00,2023-05-05 09:30:00,SPY,SELL,1,405.6,410.12,-6.560785999999982,StopLoss,2.0,0.040786
2023-05-05 10:00:00,2023-05-08 12:00:00,SPY,BUY,1,411.06,412.27,-0.8311665000000205,TIME,2.0,0.041166499999999995
2023-05-08 14:00:00,2023-05-10 09:30:00,SPY,BUY,1,413.12,412.49,-2.6712804999999955,TIME,2.0,0.0412805
2023-05-10 13:00:00,2023-05-10 15:00:00,SPY,SELL,1,410.1,412.8,-4.741144999999989,StopLoss,2.0,0.04114500000000001
2023-05-12 09:30:00,2023-05-12 13:00:00,SPY,BUY,1,412.73,409.31,-5.461102000000016,StopLoss,2.0,0.041102
2023-05-12 15:00:00,2023-05-16 10:00:00,SPY,BUY,1,411.61,411.47,-2.1811539999999865,TIME,2.0,0.041154
2023-05-16 15:00:00,2023-05-17 11:00:00,SPY,SELL,1,410.25,412.59,-4.381141999999975,StopLoss,2.0,0.041142
2023-05-17 12:00:00,2023-05-18 10:00:00,SPY,BUY,1,414.43,417.28,0.8084144999999658,TakeProfit,2.0,0.041585500000000004
2023-05-18 13:00:00,2023-05-18 15:00:00,SPY,SELL,1,415.63,419.23,-5.641743000000023,StopLoss,2.0,0.041743
2023-05-19 09:30:00,2023-05-22 11:00:00,SPY,BUY,1,420.55,419.25,-3.3419900000000116,TIME,2.0,0.04199
2023-05-22 14:00:00,2023-05-23 12:00:00,SPY,BUY,1,419.76,416.31,-5.491803499999989,StopLoss,2.0,0.04180349999999999
2023-05-23 13:00:00,2023-05-24 09:30:00,SPY,SELL,1,415.68,411.14,2.4986590000000204,TakeProfit,2.0,0.041340999999999996
2023-05-24 10:00:00,2023-05-25 09:30:00,SPY,SELL,1,410.46,413.15,-4.731180499999998,StopLoss,2.0,0.041180499999999995
2023-05-25 13:00:00,2023-05-26 10:00:00,SPY,BUY,1,414.98,419.36,2.3382829999999952,TakeProfit,2.0,0.041717000000000004
2023-05-26 14:00:00,2023-05-31 09:30:00,SPY,BUY,1,420.12,418.14,-4.021913000000018,TIME,2.0,0.041913
2023-05-31 10:00:00,2023-06-01 11:00:00,SPY,SELL,1,416.84,421.06,-6.2618950000000275,StopLoss,2.0,0.041895
2023-06-01 12:00:00,2023-06-02 09:30:00,SPY,BUY,1,421.66,424.37,0.6676984999999795,TakeProfit,2.0,0.0423015
2023-06-02 10:00:00,2023-06-05 09:30:00,SPY,BUY,1,426.83,428.28,-0.5927555000000113,TakeProfit,2.0,0.042755499999999995
2023-06-05 12:00:00,2023-06-05 14:00:00,SPY,BUY,1,429.56,427.65,-3.952860500000025,StopLoss,2.0,0.0428605
2023-06-06 10:00:00,2023-06-07 12:00:00,SPY,BUY,1,428.09,426.88,-3.2527484999999796,TIME,2.0,0.0427485
2023-06-08 10:00:00,2023-06-09 09:30:00,SPY,BUY,1,427.97,430.94,0.9270544999999705,TakeProfit,2.0,0.042945500000000005
2023-06-09 11:00:00,2023-06-12 13:00:00,SPY,SELL,1,429.45,431.79,-4.383062000000032,TIME,2.0,0.043062
2023-06-12 14:00:00,2023-06-13 09:30:00,SPY,BUY,1,432.51,435.72,1.1665885000000364,TakeProfit,2.0,0.0434115
2023-06-14 09:30:00,2023-06-14 14:00:00,SPY,BUY,1,437.5,436.35,-3.1936924999999774,StopLoss,2.0,0.0436925
2023-06-15 09:30:00,2023-06-15 12:00:00,SPY,BUY,1,438.71,440.85,0.09602200000004321,TakeProfit,2.0,0.043977999999999996
2023-06-15 13:00:00,2023-06-16 15:00:00,SPY,BUY,1,441.74,439.43,-4.3540585000000025,TIME,2.0,0.0440585
2023-06-20 09:30:00,2023-06-21 10:00:00,SPY,SELL,1,437.27,435.26,-0.033626500000009094,TakeProfit,2.0,0.0436265
2023-06-21 14:00:00,2023-06-23 09:30:00,SPY,BUY,1,436.52,433.41,-5.153496499999957,TIME,2.0,0.0434965
2023-06-23 12:00:00,2023-06-26 14:00:00,SPY,BUY,1,434.55,432.67,-3.9233609999999954,TIME,2.0,0.043361000000000004
2023-06-26 15:00:00,2023-06-27 12:00:00,SPY,SELL,1,431.43,435.08,-5.693325499999977,StopLoss,2.0,0.0433255
2023-06-27 13:00:00,2023-06-28 15:00:00,SPY,BUY,1,436.23,436.39,-1.8836310000000318,TIME,2.0,0.043631
2023-06-29 09:30:00,2023-06-30 09:30:00,SPY,BUY,1,436.7,442.32,3.5760490000000047,TakeProfit,2.0,0.043951
2023-06-30 12:00:00,2023-07-05 10:00:00,SPY,BUY,1,443.49,443.79,-1.7443639999999887,TIME,2.0,0.044364
2023-07-06 09:30:00,2023-07-07 11:00:00,SPY,SELL,1,438.49,440.37,-3.9239429999999955,TIME,2.0,0.043943
2023-07-07 12:00:00,2023-07-07 15:00:00,SPY,BUY,1,442.26,438.52,-5.784039000000009,StopLoss,2.0,0.044039
2023-07-10 15:00:00,2023-07-11 12:00:00,SPY,BUY,1,439.66,441.14,-0.5640400000000386,TakeProfit,2.0,0.044039999999999996
2023-07-11 15:00:00,2023-07-12 09:30:00,SPY,BUY,1,442.48,446.93,2.4055294999999886,TakeProfit,2.0,0.0444705
2023-07-12 11:00:00,2023-07-13 09:30:00,SPY,SELL,1,445.18,448.39,-5.254678499999979,StopLoss,2.0,0.044678499999999996
2023-07-13 12:00:00,2023-07-14 09:30:00,SPY,BUY,1,448.62,451.03,0.3650174999999682,TakeProfit,2.0,0.0449825
2023-07-19 09:30:00,2023-07-20 10:00:00,SPY,BUY,1,456.02,453.67,-4.395484499999966,StopLoss,2.0,0.045484500000000004
2023-07-20 14:00:00,2023-07-24 09:30:00,SPY,SELL,1,452.49,453.2,-2.7552844999999797,TIME,2.0,0.045284500000000005
2023-07-24 11:00:00,2023-07-25 13:00:00,SPY,BUY,1,454.49,455.82,-0.715515500000016,TIME,2.0,0.0455155
2023-07-25 15:00:00,2023-07-26 14:00:00,SPY,SELL,1,455.4,456.0,-2.645570000000023,TakeProfit,2.0,0.04557
2023-07-27 09:30:00,2023-07-27 13:00:00,SPY,BUY,1,458.98,456.04,-4.985750999999998,StopLoss,2.0,0.045751
2023-07-27 14:00:00,2023-07-28 09:30:00,SPY,SELL,1,452.73,456.13,-5.445442999999977,StopLoss,2.0,0.045443
2023-07-28 10:00:00,2023-07-31 12:00:00,SPY,BUY,1,456.78,456.63,-2.195670499999977,TIME,2.0,0.045670499999999996
2023-07-31 15:00:00,2023-08-02 09:30:00,SPY,BUY,1,457.79,452.98,-6.855538500000002,StopLoss,2.0,0.045538499999999996
2023-08-02 10:00:00,2023-08-03 09:30:00,SPY,SELL,1,450.63,448.56,0.02504049999999318,TakeProfit,2.0,0.0449595
2023-08-03 12:00:00,2023-08-04 14:00:00,SPY,BUY,1,450.56,447.11,-5.494883499999989,TIME,2.0,0.04488350000000001
2023-08-07 13:00:00,2023-08-08 09:30:00,SPY,BUY,1,450.21,446.59,-5.664840000000004,StopLoss,2.0,0.04484
2023-08-08 10:00:00,2023-08-09 12:00:00,SPY,SELL,1,445.54,446.26,-2.7645899999999703,TIME,2.0,0.04459
2023-08-09 14:00:00,2023-08-10 09:30:00,SPY,BUY,1,448.21,451.21,0.955029,TakeProfit,2.0,0.044971
2023-08-10 11:00:00,2023-08-11 09:30:00,SPY,SELL,1,447.62,444.15,1.4254115000000274,TakeProfit,2.0,0.044588499999999996
2023-08-11 14:00:00,2023-08-15 09:30:00,SPY,BUY,1,446.05,445.25,-2.8445650000000113,TIME,2.0,0.044565
2023-08-15 10:00:00,2023-08-16 12:00:00,SPY,SELL,1,443.93,441.77,0.115715000000025,TIME,2.0,0.044285000000000005
2023-08-16 15:00:00,2023-08-17 14:00:00,SPY,SELL,1,439.63,437.2,0.38615850000000684,TakeProfit,2.0,0.0438415
2023-08-17 15:00:00,2023-08-18 09:30:00,SPY,SELL,1,436.26,434.24,-0.02352500000001819,TakeProfit,2.0,0.043525
2023-08-18 11:00:00,2023-08-21 13:00:00,SPY,BUY,1,436.42,438.05,-0.4137235000000046,TIME,2.0,0.0437235
2023-08-21 14:00:00,2023-08-23 09:30:00,SPY,BUY,1,438.98,440.37,-0.6539675000000137,TIME,2.0,0.0439675
2023-08-23 10:00:00,2023-08-24 09:30:00,SPY,BUY,1,441.92,444.95,0.9856564999999727,TakeProfit,2.0,0.0443435
2023-08-24 10:00:00,2023-08-24 10:00:00,SPY,SELL,1,441.12,441.12,-2.044112,StopLoss,2.0,0.044112
2023-08-24 11:00:00,2023-08-25 10:00:00,SPY,SELL,1,439.2,435.25,1.9062774999999885,TakeProfit,2.0,0.043722500000000004
2023-08-25 14:00:00,2023-08-29 09:30:00,SPY,BUY,1,440.78,443.86,1.0357680000000409,TIME,2.0,0.044232
2023-08-29 10:00:00,2023-08-29 15:00:00,SPY,BUY,1,445.79,449.14,1.3052534999999659,TakeProfit,2.0,0.0447465
2023-08-30 09:30:00,2023-08-31 11:00:00,SPY,BUY,1,451.23,451.9,-1.375156500000041,TIME,2.0,0.0451565
2023-08-31 12:00:00,2023-09-01 14:00:00,SPY,SELL,1,450.97,450.55,-1.625075999999984,TIME,2.0,0.045076
2023-09-01 15:00:00,2023-09-06 09:30:00,SPY,BUY,1,451.21,447.96,-5.2949585,StopLoss,2.0,0.0449585
2023-09-06 10:00:00,2023-09-07 09:30:00,SPY,SELL,1,445.67,443.43,0.1955450000000091,TakeProfit,2.0,0.044455
2023-09-08 09:30:00,2023-09-11 09:30:00,SPY,BUY,1,445.82,446.97,-0.8946394999999658,TakeProfit,2.0,0.0446395
2023-09-11 13:00:00,2023-09-12 15:00:00,SPY,BUY,1,448.38,445.97,-4.454717499999968,TIME,2.0,0.0447175
2023-09-13 14:00:00,2023-09-14 09:30:00,SPY,SELL,1,446.2,448.92,-4.764756000000027,StopLoss,2.0,0.044756
2023-09-14 10:00:00,2023-09-15 09:30:00,SPY,BUY,1,449.49,446.4,-5.134794500000032,StopLoss,2.0,0.0447945
2023-09-15 10:00:00,2023-09-18 12:00:00,SPY,SELL,1,444.55,444.46,-1.9544504999999681,TIME,2.0,0.0444505
2023-09-18 14:00:00,2023-09-19 10:00:00,SPY,SELL,1,443.54,440.58,0.9157940000000364,TakeProfit,2.0,0.044206
2023-09-19 13:00:00,2023-09-20 09:30:00,SPY,BUY,1,442.15,444.1,-0.09431249999995453,TakeProfit,2.0,0.0443125
2023-09-20 14:00:00,2023-09-20 15:00:00,SPY,SELL,1,441.81,438.58,1.185980500000018,TakeProfit,2.0,0.044019499999999996
2023-09-21 09:30:00,2023-09-21 15:00:00,SPY,SELL,1,434.15,431.41,0.6967219999999522,TakeProfit,2.0,0.043278
2023-09-22 10:00:00,2023-09-22 15:00:00,SPY,BUY,1,433.66,430.38,-5.3232020000000295,StopLoss,2.0,0.043202
2023-09-25 11:00:00,2023-09-26 10:00:00,SPY,BUY,1,431.27,428.03,-5.282965000000009,StopLoss,2.0,0.042964999999999996
2023-09-26 14:00:00,2023-09-27 13:00:00,SPY,SELL,1,425.82,423.31,0.4675434999999909,TakeProfit,2.0,0.0424565
2023-09-27 14:00:00,2023-09-28 11:00:00,SPY,BUY,1,425.88,429.44,1.5172340000000022,TakeProfit,2.0,0.042766
2023-09-29 09:30:00,2023-09-29 13:00:00,SPY,BUY,1,431.39,426.17,-7.26287799999997,StopLoss,2.0,0.042878
2023-10-02 11:00:00,2023-10-03 10:00:00,SPY,SELL,1,425.81,421.76,2.0076215000000115,TakeProfit,2.0,0.0423785
2023-10-03 11:00:00,2023-10-04 13:00:00,SPY,SELL,1,421.2,422.2,-3.04217,TIME,2.0,0.04217
2023-10-04 15:00:00,2023-10-06 10:00:00,SPY,BUY,1,424.71,423.81,-2.942425999999977,TIME,2.0,0.042426
2023-10-06 11:00:00,2023-10-06 11:00:00,SPY,BUY,1,428.88,428.88,-2.042888,StopLoss,2.0,0.042888
2023-10-06 13:00:00,2023-10-09 15:00:00,SPY,BUY,1,429.74,432.27,0.48689949999997273,TIME,2.0,0.0431005
2023-10-10 09:30:00,2023-10-10 11:00:00,SPY,BUY,1,433.64,436.98,1.2964690000000318,TakeProfit,2.0,0.043531
2023-10-10 14:00:00,2023-10-12 09:30:00,SPY,SELL,1,434.6,435.43,-2.873501499999984,TIME,2.0,0.0435015
2023-10-12 13:00:00,2023-10-12 13:00:00,SPY,SELL,1,432.44,432.44,-2.043244,StopLoss,2.0,0.043244
2023-10-13 09:30:00,2023-10-13 11:00:00,SPY,BUY,1,435.91,431.33,-6.623362000000041,StopLoss,2.0,0.043362
2023-10-16 09:30:00,2023-10-17 11:00:00,SPY,BUY,1,434.3,437.27,0.9264214999999705,TIME,2.0,0.0435785
2023-10-17 13:00:00,2023-10-18 12:00:00,SPY,SELL,1,434.87,431.53,1.2966800000000318,TakeProfit,2.0,0.04332
2023-10-18 15:00:00,2023-10-19 14:00:00,SPY,SELL,1,430.25,426.95,1.2571400000000115,TakeProfit,2.0,0.04286
2023-10-19 15:00:00,2023-10-20 10:00:00,SPY,SELL,1,426.43,422.41,1.9775579999999817,TakeProfit,2.0,0.042442
2023-10-20 15:00:00,2023-10-24 10:00:00,SPY,SELL,1,421.21,424.19,-5.022270000000018,TIME,2.0,0.04227
2023-10-24 12:00:00,2023-10-25 13:00:00,SPY,SELL,1,421.25,417.72,1.4880514999999728,TakeProfit,2.0,0.0419485
2023-10-26 09:30:00,2023-10-26 12:00:00,SPY,SELL,1,415.39,412.19,1.1586209999999886,TakeProfit,2.0,0.041379
2023-10-26 14:00:00,2023-10-27 13:00:00,SPY,BUY,1,415.55,410.4,-7.191297500000034,StopLoss,2.0,0.0412975
2023-10-27 14:00:00,2023-10-30 09:30:00,SPY,SELL,1,409.56,414.9,-7.3812229999999746,StopLoss,2.0,0.041223
2023-10-30 13:00:00,2023-10-31 15:00:00,SPY,BUY,1,415.69,418.23,0.49830400000002045,TIME,2.0,0.041696000000000004
2023-11-01 09:30:00,2023-11-01 15:00:00,SPY,BUY,1,419.48,422.7,1.1778909999999705,TakeProfit,2.0,0.042109
2023-11-02 09:30:00,2023-11-02 13:00:00,SPY,BUY,1,427.49,430.28,0.7471114999999636,TakeProfit,2.0,0.042888499999999996
2023-11-02 15:00:00,2023-11-03 09:30:00,SPY,BUY,1,430.75,434.64,1.8467304999999863,TakeProfit,2.0,0.0432695
2023-11-03 12:00:00,2023-11-06 14:00:00,SPY,BUY,1,435.75,435.09,-2.703542000000025,TIME,2.0,0.043542
2023-11-06 15:00:00,2023-11-08 09:30:00,SPY,BUY,1,435.65,437.71,0.016332000000002282,TakeProfit,2.0,0.04366799999999999
2023-11-08 11:00:00,2023-11-09 13:00:00,SPY,SELL,1,436.09,435.46,-1.4135775000000046,TIME,2.0,0.0435775
2023-11-09 14:00:00,2023-11-10 11:00:00,SPY,SELL,1,433.85,436.76,-4.953530499999968,StopLoss,2.0,0.0435305
2023-11-10 12:00:00,2023-11-13 11:00:00,SPY,BUY,1,438.79,440.99,0.15601099999998863,TakeProfit,2.0,0.043989
2023-11-14 09:30:00,2023-11-15 09:30:00,SPY,BUY,1,447.94,449.92,-0.06489299999998181,TakeProfit,2.0,0.044893
2023-11-15 10:00:00,2023-11-16 12:00:00,SPY,BUY,1,451.09,449.47,-3.6650279999999475,TIME,2.0,0.045028
2023-11-16 15:00:00,2023-11-20 10:00:00,SPY,BUY,1,450.21,452.62,0.364858500000025,TIME,2.0,0.045141499999999994
2023-11-20 11:00:00,2023-11-20 14:00:00,SPY,BUY,1,452.75,454.56,-0.23536549999999773,TakeProfit,2.0,0.045365499999999996
2023-11-21 09:30:00,2023-11-22 09:30:00,SPY,SELL,1,452.82,454.94,-4.1653880000000045,StopLoss,2.0,0.045388
2023-11-27 09:30:00,2023-11-28 11:00:00,SPY,SELL,1,454.52,456.02,-3.545527,TIME,2.0,0.045527
2023-11-28 13:00:00,2023-11-29 09:30:00,SPY,SELL,1,454.39,458.11,-5.7656250000000275,StopLoss,2.0,0.045625
2023-11-29 11:00:00,2023-11-30 12:00:00,SPY,SELL,1,455.77,454.12,-0.39549450000002273,TakeProfit,2.0,0.0454945
2023-11-30 14:00:00,2023-12-01 11:00:00,SPY,BUY,1,455.1,458.33,1.1843284999999613,TakeProfit,2.0,0.045671500000000004
2023-12-01 12:00:00,2023-12-04 09:30:00,SPY,BUY,1,459.41,455.99,-5.465770000000016,StopLoss,2.0,0.045770000000000005
2023-12-04 10:00:00,2023-12-05 12:00:00,SPY,SELL,1,454.55,456.24,-3.7355394999999976,TIME,2.0,0.0455395
2023-12-05 14:00:00,2023-12-07 09:30:00,SPY,BUY,1,456.65,456.46,-2.235655499999998,TIME,2.0,0.045655499999999995
2023-12-07 10:00:00,2023-12-08 10:00:00,SPY,BUY,1,457.87,460.01,0.09410599999998637,TakeProfit,2.0,0.045894
2023-12-08 14:00:00,2023-12-12 09:30:00,SPY,BUY,1,460.38,461.5,-0.9260939999999954,TIME,2.0,0.046094
2023-12-12 10:00:00,2023-12-13 09:30:00,SPY,BUY,1,462.66,464.48,-0.22635700000000683,TakeProfit,2.0,0.046357
2023-12-13 14:00:00,2023-12-13 14:00:00,SPY,BUY,1,469.78,469.78,-2.046978,StopLoss,2.0,0.046978
2023-12-13 15:00:00,2023-12-14 09:30:00,SPY,BUY,1,470.44,473.14,0.6528209999999887,TakeProfit,2.0,0.047179
2023-12-14 13:00:00,2023-12-15 15:00:00,SPY,SELL,1,470.18,469.37,-1.2369774999999976,TIME,2.0,0.0469775
2023-12-18 09:30:00,2023-12-19 10:00:00,SPY,BUY,1,471.37,474.06,0.6427284999999977,TakeProfit,2.0,0.0472715
2023-12-20 14:00:00,2023-12-20 14:00:00,SPY,SELL,1,470.5,470.5,-2.04705,StopLoss,2.0,0.04705
2023-12-20 15:00:00,2023-12-20 15:00:00,SPY,SELL,1,467.97,467.97,-2.046797,StopLoss,2.0,0.046797000000000005
2023-12-21 12:00:00,2023-12-21 15:00:00,SPY,SELL,1,469.48,472.67,-5.237107499999998,StopLoss,2.0,0.047107500000000004
2023-12-22 09:30:00,2023-12-26 11:00:00,SPY,BUY,1,474.91,475.08,-1.877499500000041,TIME,2.0,0.0474995
2023-12-26 14:00:00,2023-12-28 09:30:00,SPY,BUY,1,475.76,477.19,-0.6176474999999931,TIME,2.0,0.0476475
2023-12-29 11:00:00,2024-01-02 09:30:00,SPY,SELL,1,474.2,472.27,-0.11732349999999318,TakeProfit,2.0,0.047323500000000004
2024-01-02 11:00:00,2024-01-03 09:30:00,SPY,BUY,1,473.19,469.97,-5.26715799999997,StopLoss,2.0,0.047158000000000005
2024-01-03 10:00:00,2024-01-04 12:00:00,SPY,SELL,1,469.39,469.13,-1.7869260000000091,TIME,2.0,0.046926
2024-01-04 15:00:00,2024-01-05 10:00:00,SPY,SELL,1,467.27,470.14,-4.916870500000004,StopLoss,2.0,0.046870499999999995
2024-01-05 12:00:00,2024-01-08 10:00:00,SPY,SELL,1,467.54,470.36,-4.866894999999993,StopLoss,2.0,0.046895000000000006
2024-01-08 11:00:00,2024-01-08 14:00:00,SPY,BUY,1,470.88,473.76,0.8327679999999955,TakeProfit,2.0,0.047231999999999996
2024-01-08 15:00:00,2024-01-10 10:00:00,SPY,BUY,1,474.56,475.22,-1.3874889999999749,TIME,2.0,0.047488999999999996
2024-01-10 12:00:00,2024-01-11 09:30:00,SPY,BUY,1,475.39,476.32,-1.1175854999999932,TakeProfit,2.0,0.0475855
2024-01-11 10:00:00,2024-01-12 09:30:00,SPY,SELL,1,473.99,477.12,-5.177555499999995,StopLoss,2.0,0.0475555
2024-01-12 13:00:00,2024-01-16 14:00:00,SPY,BUY,1,476.93,474.29,-4.687560999999986,StopLoss,2.0,0.047561
2024-01-17 09:30:00,2024-01-18 11:00:00,SPY,SELL,1,471.33,474.47,-5.1872900000000435,TIME,2.0,0.04729
2024-01-18 12:00:00,2024-01-18 15:00:00,SPY,SELL,1,473.18,476.46,-5.327481999999972,StopLoss,2.0,0.047481999999999996
2024-01-19 09:30:00,2024-01-19 13:00:00,SPY,BUY,1,477.92,481.67,1.7020205,TakeProfit,2.0,0.0479795
2024-01-19 14:00:00,2024-01-22 09:30:00,SPY,BUY,1,482.21,485.02,0.7616385000000023,TakeProfit,2.0,0.0483615
2024-01-23 10:00:00,2024-01-24 09:30:00,SPY,SELL,1,483.27,487.09,-5.868517999999993,StopLoss,2.0,0.04851799999999999
2024-01-24 10:00:00,2024-01-24 15:00:00,SPY,BUY,1,487.95,485.32,-4.678663499999995,StopLoss,2.0,0.0486635
2024-01-25 12:00:00,2024-01-26 14:00:00,SPY,SELL,1,486.58,487.97,-3.4387275000000432,TIME,2.0,0.0487275
2024-01-29 14:00:00,2024-01-29 15:00:00,SPY,BUY,1,488.89,491.26,0.32099250000000457,TakeProfit,2.0,0.049007499999999996
2024-01-31 09:30:00,2024-01-31 14:00:00,SPY,SELL,1,487.76,486.48,-0.7687120000000273,TakeProfit,2.0,0.048712
2024-01-31 15:00:00,2024-01-31 15:00:00,SPY,SELL,1,482.92,482.92,-2.048292,StopLoss,2.0,0.048292
2024-02-01 12:00:00,2024-02-02 09:30:00,SPY,BUY,1,487.4,490.49,1.0411055000000318,TakeProfit,2.0,0.0488945
2024-02-02 10:00:00,2024-02-02 14:00:00,SPY,BUY,1,492.18,495.67,1.4406075000000091,TakeProfit,2.0,0.0493925
2024-02-05 09:30:00,2024-02-05 10:00:00,SPY,SELL,1,493.44,490.86,0.5307849999999841,TakeProfit,2.0,0.049214999999999995
2024-02-05 14:00:00,2024-02-07 09:30:00,SPY,BUY,1,493.98,495.89,-0.13949350000003183,TIME,2.0,0.0494935
2024-02-07 10:00:00,2024-02-08 12:00:00,SPY,BUY,1,497.26,497.58,-1.7297420000000068,TIME,2.0,0.049741999999999995
2024-02-08 15:00:00,2024-02-09 11:00:00,SPY,BUY,1,498.4,499.58,-0.8698989999999932,TakeProfit,2.0,0.049899
2024-02-12 14:00:00,2024-02-13 09:30:00,SPY,SELL,1,500.59,493.83,4.710278999999991,TakeProfit,2.0,0.049721
2024-02-13 13:00:00,2024-02-13 14:00:00,SPY,SELL,1,493.59,491.4,0.14075049999999772,TakeProfit,2.0,0.0492495
2024-02-14 09:30:00,2024-02-15 09:30:00,SPY,BUY,1,496.88,499.65,0.7201734999999818,TakeProfit,2.0,0.049826499999999996
2024-02-15 13:00:00,2024-02-16 15:00:00,SPY,BUY,1,501.38,499.49,-3.9400434999999865,TIME,2.0,0.0500435
2024-02-20 09:30:00,2024-02-21 11:00:00,SPY,SELL,1,496.68,495.98,-1.3496330000000114,TIME,2.0,0.049633000000000004
2024-02-21 15:00:00,2024-02-21 15:00:00,SPY,BUY,1,497.17,497.17,-2.049717,StopLoss,2.0,0.049717000000000004
2024-02-22 09:30:00,2024-02-22 14:00:00,SPY,BUY,1,504.99,507.2,0.15939049999997953,TakeProfit,2.0,0.0506095
2024-02-23 09:30:00,2024-02-26 11:00:00,SPY,BUY,1,509.74,507.72,-4.070872999999982,TIME,2.0,0.050873
2024-02-26 13:00:00,2024-02-27 13:00:00,SPY,SELL,1,506.89,505.77,-0.9306329999999955,TakeProfit,2.0,0.050633
2024-02-27 14:00:00,2024-02-29 09:30:00,SPY,BUY,1,506.66,508.49,-0.22075750000001593,TIME,2.0,0.050757500000000004
2024-02-29 11:00:00,2024-02-29 15:00:00,SPY,SELL,1,506.65,508.16,-3.5607405000000476,StopLoss,2.0,0.050740499999999994
2024-03-01 10:00:00,2024-03-01 14:00:00,SPY,BUY,1,510.66,513.1,0.3888119999999977,TakeProfit,2.0,0.051188
2024-03-04 12:00:00,2024-03-05 09:30:00,SPY,BUY,1,512.96,509.66,-5.351131000000011,StopLoss,2.0,0.051131
2024-03-05 10:00:00,2024-03-05 14:00:00,SPY,SELL,1,508.12,505.72,0.34930799999997725,TakeProfit,2.0,0.050692
2024-03-06 09:30:00,2024-03-07 09:30:00,SPY,BUY,1,509.91,513.41,1.4488339999999431,TakeProfit,2.0,0.051165999999999996
2024-03-07 10:00:00,2024-03-08 09:30:00,SPY,BUY,1,514.37,517.76,1.3383934999999862,TakeProfit,2.0,0.05160650000000001
2024-03-08 11:00:00,2024-03-11 09:30:00,SPY,SELL,1,514.02,509.43,2.538827499999975,TakeProfit,2.0,0.0511725
2024-03-11 12:00:00,2024-03-12 10:00:00,SPY,BUY,1,511.0,515.94,2.8886530000000548,TakeProfit,2.0,0.051347000000000004
2024-03-12 14:00:00,2024-03-14 09:30:00,SPY,BUY,1,516.75,513.98,-4.821536499999982,TIME,2.0,0.0515365
2024-03-15 09:30:00,2024-03-18 09:30:00,SPY,SELL,1,509.84,513.84,-6.051184000000057,StopLoss,2.0,0.051184
2024-03-18 10:00:00,2024-03-19 12:00:00,SPY,BUY,1,515.14,514.68,-2.5114910000000363,TIME,2.0,0.051490999999999995
2024-03-19 15:00:00,2024-03-20 14:00:00,SPY,BUY,1,515.76,518.91,1.0982664999999772,TakeProfit,2.0,0.0517335
2024-03-20 15:00:00,2024-03-21 09:30:00,SPY,BUY,1,520.42,523.43,0.9578074999999909,TakeProfit,2.0,0.052192499999999996
2024-03-21 13:00:00,2024-03-22 15:00:00,SPY,SELL,1,522.81,521.27,-0.5122040000000364,TIME,2.0,0.05220399999999999
2024-03-25 09:30:00,2024-03-26 11:00:00,SPY,SELL,1,520.3,521.4,-3.1520850000000227,TIME,2.0,0.05208499999999999
2024-03-27 11:00:00,2024-03-27 15:00:00,SPY,SELL,1,519.54,523.17,-5.682135499999996,StopLoss,2.0,0.0521355
2024-03-28 09:30:00,2024-04-01 11:00:00,SPY,BUY,1,523.24,521.11,-4.182217499999996,TIME,2.0,0.05221749999999999
2024-04-01 15:00:00,2024-04-02 09:30:00,SPY,BUY,1,522.23,517.6,-6.681991499999995,StopLoss,2.0,0.051991499999999996
2024-04-02 15:00:00,2024-04-04 09:30:00,SPY,BUY,1,518.85,522.84,1.937915500000009,TakeProfit,2.0,0.052084500000000006
2024-04-04 12:00:00,2024-04-04 14:00:00,SPY,BUY,1,523.44,515.89,-9.601966500000069,StopLoss,2.0,0.0519665
2024-04-04 15:00:00,2024-04-05 10:00:00,SPY,SELL,1,513.03,518.06,-7.081554499999973,StopLoss,2.0,0.051554499999999996
2024-04-05 11:00:00,2024-04-08 13:00:00,SPY,BUY,1,519.43,519.31,-2.1719370000000047,TIME,2.0,0.05193699999999999
2024-04-09 10:00:00,2024-04-10 12:00:00,SPY,SELL,1,515.51,514.17,-0.7114839999999681,TIME,2.0,0.051483999999999995
2024-04-11 13:00:00,2024-04-12 10:00:00,SPY,BUY,1,518.0,512.31,-7.741515500000054,StopLoss,2.0,0.0515155
2024-04-12 12:00:00,2024-04-15 13:00:00,SPY,SELL,1,510.57,506.37,2.1491529999999885,TakeProfit,2.0,0.050847
2024-04-16 14:00:00,2024-04-17 12:00:00,SPY,BUY,1,505.8,499.89,-7.960284500000025,StopLoss,2.0,0.0502845
2024-04-18 10:00:00,2024-04-19 10:00:00,SPY,BUY,1,503.39,498.54,-6.900096499999966,StopLoss,2.0,0.0500965
2024-04-19 11:00:00,2024-04-22 13:00:00,SPY,SELL,1,497.11,501.43,-6.3699269999999935,TIME,2.0,0.049927
2024-04-23 09:30:00,2024-04-24 09:30:00,SPY,BUY,1,503.07,506.25,1.129534000000007,TakeProfit,2.0,0.050466
2024-04-24 11:00:00,2024-04-25 09:30:00,SPY,SELL,1,503.75,498.2,3.4999025000000112,TakeProfit,2.0,0.0500975
2024-04-25 11:00:00,2024-04-25 13:00:00,SPY,BUY,1,500.25,503.49,1.1898130000000091,TakeProfit,2.0,0.050187
2024-04-26 09:30:00,2024-04-29 11:00:00,SPY,BUY,1,507.84,509.7,-0.19087699999998636,TIME,2.0,0.050877
